315,6
316,9
317,6
318,5
319,9
320,8
321,11
322,5
323,8
324,6
325,9
326,7
327,7
328,8
329,11
330,7
331,9
332,7
333,9
334,10
335,8
336,12
337,4
338,11
339,5
340,10
341,11
342,6
343,9
344,8
345,5
346,4
347,7
348,2
349,7
350,9
351,6
352,5
353,8
354,11
355,5
356,9
357,5
358,12
359,6
360,2
361,11
362,9
363,2
364,7
365,9
366,5
367,8
368,9
369,6
370,9
371,8
372,7
373,4
374,11
375,7
376,9
377,6
378,7
379,7
380,4
381,8
382,7
383,9
384,6
385,5
386,9
387,9
388,7
389,2
390,8
391,12
392,6
393,8
394,2
395,8
396,8
397,8
398,12
399,5
400,9
401,9
402,4
403,8
404,2
405,11
406,6
407,9
408,8
409,8
410,10
411,5
412,7
413,8
414,11
415,6
416,9
417,4
418,9
419,9
420,10
421,2
422,6
423,9
424,5
425,6
426,9
427,11
428,9
429,5
430,4
431,9
432,3
433,8
434,5
435,8
436,6
437,4
438,9
439,7
440,4
441,8
442,9
443,6
444,9
445,4
446,8
447,5
448,7
449,9
450,7
451,10
452,2
453,9
454,2
455,8
456,8
457,7
458,10
459,5
460,7
461,10
462,8
463,4
464,4
465,3
466,9
467,11
468,7
469,6
470,5
471,9
472,8
473,6
474,9
475,9
476,7
477,9
478,6
479,7
480,9
481,7
482,5
483,8
484,6
485,8
486,6
487,4
488,7
489,12
490,8
491,8
492,11
493,8
494,10
495,9
496,8
497,9
498,12
499,9
500,6
501,9
502,10
503,6
504,2
505,9
506,9
507,8
508,5
509,6
510,7
511,9
512,4
513,10
514,10
515,7
516,7
517,5
518,5
519,9
520,7
521,3
522,3
523,3
524,7
525,5
526,9
527,2
528,5
529,2
530,8
531,7
532,6
533,7
534,7
535,4
536,6
537,8
538,2
539,11
540,8
541,7
542,9
543,7
544,6
545,6
546,10
547,9
548,7
549,5
550,7
551,9
552,7
553,6
554,7
555,9
556,7
557,5
558,10
559,7
560,7
561,9
562,8
563,9
564,10
565,4
566,10
567,6
568,5
569,8
570,11
571,11
572,3
573,7
574,5
575,5
576,5
577,4
578,4
579,9
580,8
581,7
582,4
583,10
584,7
585,7
586,9
587,9
588,6
589,5
590,10
591,9
592,9
593,5
594,4
595,9
596,9
597,8
598,9
599,10
600,9
601,8
602,8
603,9
604,6
605,3
606,7
607,5
608,8
609,4
610,1
611,5
612,7
613,7
614,11
615,9
616,5
617,3
618,8
619,5
620,6
621,10
622,7
623,8
624,8
625,8
626,6
627,6
628,5
629,7
630,7
631,5
632,4
633,4
634,3
635,7
636,7
637,7
638,3
639,5
640,8
641,7
642,10
643,6
644,5
645,11
646,11
647,6
648,5
649,9
650,8
651,5
652,9
653,9
654,3
655,8
656,9
657,7
658,5
659,9
660,7
661,8
662,7
663,8
664,8
665,9
666,7
667,8
668,8
669,9
670,7
671,7
672,5
673,4
674,6
675,6
676,9
677,8
678,4
679,7
680,7
681,9
682,6
683,4
684,5
685,7
686,9
687,4
688,12
689,9
690,9
691,7
692,6
693,4
694,7
695,2
696,6
697,6
698,7
699,6
700,8
701,6
702,8
703,9
704,9
705,5
706,4
707,9
708,9
709,4
710,6
711,6
712,9
713,11
714,5
715,9
716,9
717,4
718,7
719,9
720,9
721,3
722,8
723,6
724,7
725,5
726,11
727,9
728,4
729,7
730,9
731,4
732,3
733,7
734,7
735,4
736,2
737,7
738,4
739,7
740,11
741,6
742,7
743,7
744,8
745,2
746,9
747,11
748,5
749,6
750,5
751,10
752,7
753,10
754,5
755,2
756,7
757,10
758,7
759,10
760,11
761,8
762,10
763,5
764,6
765,8
766,5
767,10
768,6
769,9
770,6
771,5
772,5
773,5
774,4
775,7
776,6
777,7
778,3
779,6
780,5
781,8
782,10
783,8
784,8
785,4
786,2
787,7
788,6
789,9
790,8
791,7
792,5
793,7
794,6
795,7
796,6
797,3
798,4
799,6
800,6
801,6
802,9
803,5
804,5
805,9
806,5
807,7
808,8
809,10
810,8
811,5
812,9
813,6
814,9
815,7
816,6
817,4
818,9
819,8
820,7
821,5
822,6
823,7
824,6
825,4
826,10
827,8
828,11
829,10
830,6
831,7
832,8
833,5
834,9
835,6
836,9
837,2
838,6
839,4
840,5
841,10
842,5
843,5
844,7
845,7
846,6
847,8
848,7
849,8
850,5
851,9
852,6
853,10
854,7
855,6
856,7
857,2
858,4
859,5
860,4
861,6
862,6
863,9
864,6
865,3
866,7
867,11
868,7
869,5
870,8
871,2
872,8
873,8
874,2
875,7
876,6
877,7
878,6
879,8
880,9
881,2
882,5
883,6
884,9
885,6
886,8
887,6
888,6
889,9
890,5
891,7
892,9
893,2
894,7
895,6
896,4
897,6
898,10
899,9
900,7
901,6
902,7
903,5
904,2
905,5
906,8
907,5
908,9
909,7
910,4
911,9
912,7
913,11
914,6
915,4
916,7
917,6
918,6
919,6
920,5
921,8
922,5
923,5
924,7
925,6
926,10
927,6
928,9
929,9
930,5
931,8
932,6
933,6
934,10
935,7
936,8
937,8
938,9
939,9
940,7
941,7
942,7
943,6
944,4
945,4
946,8
947,7
948,9
949,6
950,4
951,7
952,8
953,8
954,11
955,9
956,8
957,8
958,8
959,6
960,4
961,5
962,5
963,5
964,2
965,6
966,1
967,2
968,5
969,6
970,9
971,9
972,4
973,7
974,7
975,6
976,3
977,5
978,7
979,2
980,10
981,6
982,5
983,7
984,10
985,8
986,8
987,11
988,7
989,6
990,9
991,11
992,5
993,6
994,2
995,8
996,7
997,2
998,7
999,6
1000,5
1001,11
1002,2
1003,10
1004,6
1005,7
1006,9
1007,7
1008,11
1009,6
1010,6
1011,6
1012,9
1013,6
1014,7
1015,6
1016,11
1017,6
1018,7
1019,5
1020,8
1021,6
1022,8
1023,6
1024,6
1025,11
1026,11
1027,6
1028,7
1029,9
1030,8
1031,6
1032,1
1033,8
1034,1
1035,5
1036,9
1037,9
1038,8
1039,6
1040,9
1041,4
1042,10
1043,6
1044,8
1045,10
1046,6
1047,7
1048,9
1049,9
1050,8
1051,3
1052,2
1053,9
1054,9
1055,10
1056,5
1057,7
1058,11
1059,7
1060,4
1061,10
1062,8
1063,11
1064,8
1065,10
1066,7
1067,11
1068,7
1069,5
1070,7
1071,10
1072,7
1073,8
1074,10
1075,7
1076,7
1077,7
1078,7
1079,7
1080,8
1081,9
1082,9
1083,9
1084,7
1085,7
1086,9
1087,6
1088,8
1089,9
1090,5
1091,6
1092,6
1093,9
1094,8
1095,8
1096,7
1097,9
1098,8
1099,6
1100,7
1101,3
1102,4
1103,3
1104,4
1105,9
1106,5
1107,6
1108,9
1109,6
1110,7
1111,5
1112,9
1113,5
1114,3
1115,12
1116,6
1117,3
1118,9
1119,7
1120,4
1121,8
1122,9
1123,2
1124,5
1125,6
1126,8
1127,7
1128,4
1129,5
1130,8
1131,7
1132,8
1133,7
1134,8
1135,8
1136,8
1137,5
1138,7
1139,4
1140,6
1141,9
1142,7
1143,9
1144,6
1145,10
1146,6
1147,8
1148,6
1149,9
1150,5
1151,2
1152,5
1153,8
1154,8
1155,6
1156,7
1157,9
1158,11
1159,2
1160,5
1161,9
1162,2
1163,12
1164,7
1165,7
1166,7
1167,9
1168,9
1169,3
1170,6
1171,5
1172,8
1173,6
1174,9
1175,10
1176,11
1177,8
1178,2
1179,5
1180,5
1181,10
1182,9
1183,12
1184,5
1185,8
1186,11
1187,7
1188,6
1189,5
1190,7
1191,7
1192,5
1193,4
1194,7
1195,10
1196,6
1197,3
1198,12
1199,6
1200,5
1201,2
1202,9
1203,7
1204,7
1205,6
1206,2
1207,8
1208,9
1209,7
1210,10
1211,6
1212,8
1213,7
1214,6
1215,9
1216,7
1217,5
1218,9
1219,8
1220,7
1221,5
1222,9
1223,3
1224,8
1225,8
1226,8
1227,10
1228,5
1229,6
1230,7
1231,7
1232,8
1233,7
1234,8
1235,4
1236,11
1237,5
1238,9
1239,9
1240,8
1241,7
1242,8
1243,7
1244,8
1245,8
1246,5
1247,4
1248,1
1249,8
1250,3
1251,7
1252,9
1253,10
1254,9
1255,9
1256,10
1257,8
1258,10
1259,9
1260,8
1261,9
1262,4
1263,4
1264,8
1265,4
1266,7
1267,9
1268,7
1269,7
1270,8
1271,4
1272,7
1273,6
1274,8
1275,7
1276,7
1277,8
1278,7
1279,9
1280,9
1281,8
1282,4
1283,5
1284,8
1285,8
1286,7
1287,6
1288,8
1289,4
1290,2
1291,10
1292,5
1293,10
1294,8
1295,4
1296,6
1297,9
1298,6
1299,11
1300,8
1301,5
1302,10
1303,2
1304,9
1305,2
1306,9
1307,8
1308,6
1309,5
1310,4
1311,10
1312,9
1313,9
1314,4
1315,9
1316,6
1317,8
1318,10
1319,7
1320,9
1321,5
1322,8
1323,2
1324,9
1325,7
1326,7
1327,9
1328,11
1329,9
1330,8
1331,7
1332,9
1333,9
1334,9
1335,7
1336,9
1337,7
1338,7
1339,7
1340,4
1341,9
1342,4
1343,5
1344,7
1345,7
1346,11
1347,4
1348,4
1349,6
1350,9
1351,6
1352,6
1353,6
1354,10
1355,9
1356,3
1357,3
1358,7
1359,9
1360,6
1361,9
1362,8
1363,8
1364,7
1365,5
1366,7
1367,5
1368,11
1369,7
1370,6
1371,2
1372,9
1373,6
1374,6
1375,6
1376,8
1377,2
1378,3
1379,6
1380,6
1381,6
1382,7
1383,4
1384,7
1385,7
1386,7
1387,5
1388,7
1389,7
1390,5
1391,7
1392,8
1393,9
1394,9
1395,7
1396,7
1397,6
1398,9
1399,4
1400,3
1401,9
1402,5
1403,8
1404,5
1405,5
1406,9
1407,6
1408,5
1409,8
1410,11
1411,6
1412,7
1413,11
1414,8
1415,7
1416,9
1417,9
1418,4
1419,7
1420,6
1421,5
1422,11
1423,6
1424,7
1425,9
1426,8
1427,2
1428,6
1429,9
1430,8
1431,7
1432,9
1433,9
1434,8
1435,9
1436,6
1437,4
1438,4
1439,4
1440,6
1441,9
1442,11
1443,9
1444,11
1445,5
1446,5
1447,6
1448,7
1449,8
1450,8
1451,8
1452,8
1453,7
1454,5
1455,7
1456,5
1457,6
1458,6
1459,7
1460,5
1461,1
1462,9
1463,10
1464,2
1465,5
1466,6
1467,7
1468,11
1469,9
1470,4
1471,7
1472,11
1473,9
1474,8
1475,8
1476,5
1477,9
1478,2
1479,9
1480,7
1481,5
1482,3
1483,3
1484,9
1485,3
1486,9
1487,3
1488,9
1489,8
1490,6
1491,8
1492,5
1493,5
1494,2
1495,5
1496,6
1497,5
1498,6
1499,11
1500,8
1501,7
1502,3
1503,2
1504,10
1505,6
1506,5
1507,4
1508,11
1509,8
1510,3
1511,6
1512,10
1513,8
1514,9
1515,7
1516,9
1517,7
1518,5
1519,9
1520,8
1521,9
1522,4
1523,2
1524,7
1525,4
1526,5
1527,7
1528,3
1529,6
1530,10
1531,9
1532,5
1533,4
1534,5
1535,9
1536,5
1537,7
1538,7
1539,7
1540,8
1541,8
1542,9
1543,5
1544,7
1545,5
1546,5
1547,4
1548,6
1549,8
1550,9
1551,5
1552,9
1553,6
1554,7
1555,8
1556,8
1557,6
1558,5
1559,10
1560,6
1561,5
1562,4
1563,11
1564,7
1565,11
1566,5
1567,7
1568,8
1569,8
1570,7
1571,5
1572,7
1573,8
1574,8
1575,9
1576,5
1577,6
1578,9
1579,6
1580,8
1581,8
1582,4
1583,7
1584,7
1585,6
1586,7
1587,10
1588,11
1589,4
1590,8
1591,7
1592,2
1593,6
1594,10
1595,8
1596,5
1597,6
1598,2
1599,7
1600,6
1601,9
1602,7
1603,9
1604,6
1605,8
1606,8
1607,7
1608,6
1609,6
1610,6
1611,9
1612,7
1613,7
1614,5
1615,9
1616,5
1617,8
1618,9
1619,7
1620,5
1621,3
1622,12
1623,9
1624,5
1625,6
1626,6
1627,11
1628,4
1629,9
1630,8
1631,10
1632,4
1633,8
1634,11
1635,7
1636,2
1637,7
1638,4
1639,6
1640,6
1641,3
1642,8
1643,5
1644,4
1645,7
1646,7
1647,9
1648,9
1649,8
1650,3
1651,7
1652,11
1653,5
1654,9
1655,10
1656,4
1657,8
1658,7
1659,6
1660,3
1661,9
1662,4
1663,5
1664,6
1665,7
1666,5
1667,5
1668,6
1669,9
1670,7
1671,7
1672,9
1673,9
1674,6
1675,11
1676,9
1677,10
1678,9
1679,8
1680,3
1681,5
1682,6
1683,6
1684,9
1685,5
1686,11
1687,10
1688,9
1689,6
1690,6
1691,9
1692,7
1693,4
1694,4
1695,11
1696,2
1697,9
1698,11
1699,8
1700,6
1701,4
1702,7
1703,8
1704,5
1705,7
1706,9
1707,9
1708,9
1709,3
1710,9
1711,8
1712,9
1713,11
1714,3
1715,1
1716,6
1717,6
1718,2
1719,7
1720,9
1721,2
1722,9
1723,4
1724,8
1725,8
1726,5
1727,10
1728,10
1729,5
1730,10
1731,11
1732,8
1733,4
1734,5
1735,3
1736,9
1737,5
1738,8
1739,9
1740,7
1741,6
1742,7
1743,8
1744,4
1745,9
1746,8
1747,10
1748,7
1749,6
1750,2
1751,8
1752,8
1753,7
1754,7
1755,2
1756,6
1757,8
1758,2
1759,8
1760,5
1761,7
1762,8
1763,8
1764,10
1765,9
1766,10
1767,6
1768,6
1769,5
1770,7
1771,1
1772,8
1773,6
1774,9
1775,4
1776,9
1777,5
1778,7
1779,9
1780,7
1781,7
1782,5
1783,3
1784,11
1785,4
1786,9
1787,10
1788,9
1789,7
1790,3
1791,4
1792,12
1793,5
1794,6
1795,7
1796,5
1797,8
1798,7
1799,6
1800,8
1801,5
1802,6
1803,7
1804,9
1805,2
1806,9
1807,11
1808,7
1809,5
1810,7
1811,4
1812,3
1813,9
1814,1
1815,9
1816,7
1817,8
1818,4
1819,9
1820,2
1821,7
1822,7
1823,6
1824,5
1825,4
1826,1
1827,6
1828,11
1829,4
1830,2
1831,4
1832,9
1833,9
1834,5
1835,3
1836,9
1837,10
1838,6
1839,9
1840,8
1841,7
1842,5
1843,7
1844,3
1845,11
1846,6
1847,8
1848,7
1849,5
1850,8
1851,8
1852,5
1853,9
1854,5
1855,9
1856,5
1857,9
1858,10
1859,9
1860,7
1861,7
1862,2
1863,6
1864,1
1865,3
1866,10
1867,10
1868,7
1869,11
1870,3
1871,6
1872,5
1873,6
1874,5
1875,8
1876,7
1877,2
1878,11
1879,7
1880,7
1881,6
1882,6
1883,5
1884,8
1885,11
1886,8
1887,4
1888,9
1889,9
1890,2
1891,4
1892,3
1893,5
1894,9
1895,5
1896,6
1897,8
1898,6
1899,8
1900,8
1901,2
1902,3
1903,9
1904,8
1905,11
1906,7
1907,5
1908,9
1909,6
1910,4
1911,5
1912,11
1913,7
1914,8
1915,9
1916,6
1917,8
1918,7
1919,6
1920,7
1921,6
1922,9
1923,7
1924,10
1925,4
1926,6
1927,8
1928,9
1929,7
1930,3
1931,10
1932,8
1933,9
1934,2
1935,7
1936,6
1937,5
1938,5
1939,10
1940,3
1941,10
1942,5
1943,2
1944,5
1945,9
1946,8
1947,8
1948,6
1949,8
1950,11
1951,9
1952,7
1953,6
1954,10
1955,6
1956,8
1957,7
1958,7
1959,7
1960,8
1961,8
1962,8
1963,7
1964,5
1965,4
1966,8
1967,5
1968,8
1969,3
1970,9
1971,6
1972,5
1973,6
1974,3
1975,5
1976,7
1977,6
1978,9
1979,7
1980,7
1981,8
1982,7
1983,5
1984,9
1985,7
1986,11
1987,7
1988,7
1989,5
1990,9
1991,6
1992,8
1993,7
1994,10
1995,11
1996,8
1997,6
1998,4
1999,8
2000,7
2001,12
2002,9
2003,7
2004,4
2005,7
2006,6
2007,6
2008,2
2009,10
2010,10
2011,4
2012,8
2013,5
2014,4
2015,9
2016,4
2017,9
2018,8
2019,11
2020,6
2021,9
2022,8
2023,5
2024,9
2025,8
2026,6
2027,10
2028,3
2029,6
2030,8
2031,7
2032,7
2033,7
2034,7
2035,6
2036,8
2037,7
2038,6
2039,8
2040,8
2041,7
2042,5
2043,8
2044,11
2045,9
2046,7
2047,6
2048,11
2049,1
2050,7
2051,5
2052,8
2053,3
2054,6
2055,5
2056,5
2057,6
2058,10
2059,7
2060,6
2061,8
2062,7
2063,11
2064,9
2065,4
2066,10
2067,8
2068,9
2069,1
2070,4
2071,8
2072,7
2073,10
2074,7
2075,11
2076,9
2077,11
2078,11
2079,6
2080,9
2081,9
2082,6
2083,5
2084,9
2085,11
2086,5
2087,4
2088,7
2089,9
2090,9
2091,7
2092,9
2093,8
2094,6
2095,12
2096,7
2097,5
2098,7
2099,7
2100,8
2101,9
2102,4
2103,8
2104,10
2105,10
2106,6
2107,11
2108,8
2109,8
2110,7
2111,6
2112,5
2113,7
2114,9
2115,4
2116,9
2117,9
2118,7
2119,9
2120,9
2121,9
2122,9
2123,6
2124,6
2125,11
2126,5
2127,4
2128,4
2129,7
2130,7
2131,3
2132,8
2133,8
2134,8
2135,7
2136,6
2137,7
2138,2
2139,10
2140,2
2141,5
2142,9
2143,5
2144,3
2145,7
2146,8
2147,7
2148,5
2149,7
2150,11
2151,7
2152,3
2153,6
2154,11
2155,7
2156,5
2157,11
2158,4
2159,6
2160,5
2161,8
2162,5
2163,7
2164,7
2165,9
2166,1
2167,8
2168,7
2169,8
2170,8
2171,5
2172,5
2173,7
2174,7
2175,9
2176,5
2177,2
2178,10
2179,7
2180,11
2181,8
2182,10
2183,4
2184,4
2185,5
2186,5
2187,4
2188,9
2189,11
2190,5
2191,10
2192,8
2193,10
2194,10
2195,12
2196,4
2197,6
2198,9
2199,4
2200,4
2201,11
2202,6
2203,5
2204,7
2205,7
2206,8
2207,10
2208,9
2209,8
2210,5
2211,9
2212,10
2213,11
2214,10
2215,8
2216,8
2217,7
2218,4
2219,9
2220,9
2221,7
2222,5
2223,8
2224,11
2225,3
2226,4
2227,7
2228,11
2229,6
2230,7
2231,6
2232,4
2233,5
2234,7
2235,3
2236,9
2237,9
2238,7
2239,6
2240,10
2241,6
2242,7
2243,7
2244,7
2245,7
2246,7
2247,5
2248,4
2249,9
2250,7
2251,7
2252,6
2253,7
2254,4
2255,10
2256,2
2257,9
2258,6
2259,7
2260,4
2261,6
2262,6
2263,7
2264,2
2265,11
2266,9
2267,9
2268,2
2269,11
2270,8
2271,8
2272,7
2273,7
2274,5
2275,6
2276,8
2277,7
2278,2
2279,8
2280,4
2281,7
2282,12
2283,10
2284,9
2285,8
2286,6
2287,9
2288,11
2289,6
2290,8
2291,10
2292,8
2293,2
2294,7
2295,6
2296,10
2297,9
2298,7
2299,5
2300,3
2301,5
2302,8
2303,6
2304,9
2305,9
2306,11
2307,8
2308,8
2309,7
2310,7
2311,5
2312,10
2313,7
2314,9
2315,9
2316,6
2317,2
2318,11
2319,3
2320,3
2321,7
2322,10
2323,8
2324,7
2325,5
2326,11
2327,5
2328,9
2329,9
2330,7
2331,4
2332,5
2333,6
2334,9
2335,8
2336,5
2337,9
2338,5
2339,4
2340,7
2341,10
2342,6
2343,8
2344,9
2345,7
2346,6
2347,8
2348,2
2349,9
2350,7
2351,8
2352,4
2353,9
2354,7
2355,8
2356,5
2357,9
2358,3
2359,5
2360,10
2361,8
2362,6
2363,5
2364,5
2365,8
2366,11
2367,7
2368,7
2369,9
2370,5
2371,4
2372,6
2373,7
2374,4
2375,8
2376,6
2377,9
2378,6
2379,6
2380,6
2381,9
2382,3
2383,8
2384,5
2385,3
2386,6
2387,6
2388,5
2389,6
2390,6
2391,2
2392,6
2393,4
2394,5
2395,4
2396,10
2397,8
2398,4
2399,5
2400,5
2401,5
2402,7
2403,9
2404,9
2405,8
2406,8
2407,9
2408,8
2409,7
2410,6
2411,6
2412,9
2413,2
2414,6
2415,6
2416,11
2417,6
2418,7
2419,7
2420,5
2421,11
2422,5
2423,10
2424,7
2425,4
2426,7
2427,7
2428,6
2429,9
2430,9
2431,10
2432,5
2433,7
2434,7
2435,8
2436,8
2437,5
2438,8
2439,4
2440,9
2441,4
2442,7
2443,6
2444,9
2445,5
2446,8
2447,5
2448,9
2449,7
2450,5
2451,5
2452,9
2453,6
2454,4
2455,2
2456,6
2457,8
2458,7
2459,6
2460,5
2461,5
2462,8
2463,5
2464,10
2465,6
2466,8
2467,5
2468,8
2469,6
2470,4
2471,9
2472,6
2473,6
2474,9
2475,6
2476,7
2477,7
2478,5
2479,5
2480,5
2481,10
2482,9
2483,9
2484,5
2485,5
2486,8
2487,8
2488,6
2489,6
2490,6
2491,8
2492,11
2493,7
2494,5
2495,4
2496,5
2497,4
2498,6
2499,7
2500,11
2501,10
2502,5
2503,4
2504,9
2505,5
2506,6
2507,8
2508,7
2509,7
2510,9
2511,8
2512,6
2513,7
2514,9
2515,7
2516,5
2517,6
2518,4
2519,10
2520,5
2521,9
2522,4
2523,11
2524,10
2525,7
2526,2
2527,3
2528,9
2529,7
2530,9
2531,5
2532,9
2533,7
2534,3
2535,5
2536,6
2537,2
2538,5
2539,7
2540,6
2541,10
2542,2
2543,7
2544,6
2545,4
2546,6
2547,10
2548,6
2549,3
2550,9
2551,6
2552,5
2553,8
2554,9
2555,7
2556,9
2557,6
2558,4
2559,8
2560,5
2561,7
2562,3
2563,4
2564,7
2565,9
2566,2
2567,9
2568,4
2569,8
2570,5
2571,2
2572,3
2573,7
2574,7
2575,11
2576,8
2577,7
2578,10
2579,5
2580,9
2581,5
2582,7
2583,7
2584,8
2585,3
2586,7
2587,11
2588,7
2589,6
2590,8
2591,6
2592,6
2593,7
2594,6
2595,7
2596,4
2597,7
2598,1
2599,4
2600,5
2601,8
2602,2
2603,7
2604,11
2605,7
2606,6
2607,4
2608,7
2609,7
2610,8
2611,7
2612,7
2613,7
2614,8
2615,5
2616,6
2617,8
2618,7
2619,6
2620,6
2621,7
2622,7
2623,8
2624,9
2625,7
2626,5
2627,9
2628,4
2629,9
2630,9
2631,2
2632,11
2633,8
2634,8
2635,5
2636,5
2637,8
2638,6
2639,8
2640,7
2641,1
2642,4
2643,11
2644,10
2645,2
2646,7
2647,12
2648,9
2649,11
2650,7
2651,10
2652,5
2653,6
2654,9
2655,10
2656,6
2657,9
2658,9
2659,9
2660,9
2661,9
2662,6
2663,5
2664,9
2665,6
2666,8
2667,9
2668,10
2669,4
2670,6
2671,9
2672,4
2673,8
2674,11
2675,7
2676,3
2677,6
2678,11
2679,3
2680,7
2681,3
2682,8
2683,4
2684,5
2685,5
2686,5
2687,7
2688,7
2689,5
2690,8
2691,7
2692,7
2693,8
2694,9
2695,4
2696,3
2697,10
2698,6
2699,8
2700,3
2701,3
2702,7
2703,9
2704,7
2705,9
2706,8
2707,9
2708,7
2709,4
2710,5
2711,7
2712,4
2713,11
2714,7
2715,9
2716,4
2717,3
2718,9
2719,7
2720,6
2721,10
2722,9
2723,8
2724,10
2725,8
2726,6
2727,7
2728,9
2729,8
2730,8
2731,7
2732,8
2733,8
2734,5
2735,11
2736,6
2737,5
2738,7
2739,6
2740,8
2741,8
2742,8
2743,6
2744,6
2745,5
2746,7
2747,9
2748,9
2749,7
2750,9
2751,8
2752,7
2753,7
2754,8
2755,7
2756,5
2757,4
2758,8
2759,7
2760,5
2761,7
2762,5
2763,7
2764,9
2765,8
2766,8
2767,9
2768,12
2769,9
2770,9
2771,7
2772,3
2773,6
2774,9
2775,6
2776,4
2777,4
2778,6
2779,9
2780,6
2781,4
2782,9
2783,4
2784,6
2785,7
2786,7
2787,3
2788,11
2789,5
2790,8
2791,9
2792,9
2793,8
2794,2
2795,7
2796,8
2797,7
2798,6
2799,9
2800,8
2801,2
2802,7
2803,5
2804,10
2805,5
2806,7
2807,9
2808,9
2809,9
2810,7
2811,7
2812,9
2813,8
2814,3
2815,6
2816,10
2817,7
2818,3
2819,10
2820,9
2821,5
2822,11
2823,7
2824,5
2825,3
2826,7
2827,5
2828,11
2829,7
2830,9
2831,6
2832,6
2833,2
2834,6
2835,3
2836,9
2837,8
2838,7
2839,8
2840,9
2841,6
2842,9
2843,9
2844,7
2845,4
2846,10
2847,7
2848,3
2849,7
2850,7
2851,10
2852,9
2853,12
2854,4
2855,8
2856,7
2857,7
2858,2
2859,2
2860,7
2861,6
2862,6
2863,6
2864,9
2865,6
2866,5
2867,5
2868,8
2869,5
2870,2
2871,6
2872,9
2873,6
2874,6
2875,7
2876,4
2877,6
2878,6
2879,10
2880,7
2881,5
2882,8
2883,5
2884,8
2885,11
2886,7
2887,7
2888,9
2889,7
2890,9
2891,7
2892,8
2893,7
2894,12
2895,5
2896,9
2897,9
2898,9
2899,9
2900,2
2901,7
2902,9
2903,7
2904,3
2905,6
2906,8
2907,6
2908,6
2909,8
2910,9
2911,2
2912,7
2913,8
2914,8
2915,9
2916,8
2917,6
2918,8
2919,10
2920,8
2921,4
2922,7
2923,9
2924,4
2925,6
2926,9
2927,9
2928,6
2929,9
2930,3
2931,11
2932,10
2933,5
2934,9
2935,7
2936,7
2937,9
2938,9
2939,5
2940,7
2941,9
2942,7
2943,6
2944,9
2945,2
2946,9
2947,9
2948,3
2949,4
2950,6
2951,9
2952,8
2953,8
2954,7
2955,7
2956,5
2957,5
2958,6
2959,5
2960,8
2961,4
2962,11
2963,7
2964,5
2965,5
2966,4
2967,5
2968,5
2969,5
2970,3
2971,2
2972,7
2973,10
2974,4
2975,4
2976,8
2977,7
2978,8
2979,8
2980,10
2981,11
2982,8
2983,6
2984,7
2985,8
2986,9
2987,8
2988,3
2989,5
2990,9
2991,6
2992,9
2993,7
2994,5
2995,6
2996,7
2997,7
2998,5
2999,10
